"promotion","promotion_cnt","year","month","months_since_promotion_max","comparatio_last","awards_points_cnt_sum_last","awards_bonus_cnt_sum_last","awards_peer_cnt_sum_last","supervisor_Y_last","tenure_in_months_last","region_America","region_Asia"
0,0,2010,7,18,0.9724,0,0,0,0,36,FALSE,FALSE
1,0,2015,1,51,1.1762,0,0,0,0,144,FALSE,FALSE
0,1,2019,6,52,1.0109,5,0,0,0,196,FALSE,FALSE
0,1,2019,6,105,0.9472,0,1,1,0,349,TRUE,FALSE
0,0,2009,7,6,0.9724,0,0,0,0,53,TRUE,FALSE
0,0,2010,7,18,0.9724,0,0,0,0,45,FALSE,FALSE
1,0,2013,6,32,0.8457,0,0,0,1,124,FALSE,TRUE
0,1,2019,6,71,1.0688,8,9,3,1,196,FALSE,TRUE
0,1,2019,6,16,0.9412,5,0,1,0,293,TRUE,FALSE
0,0,2010,7,18,0.9724,0,0,0,0,45,FALSE,FALSE
1,0,2012,6,20,0.9549,0,0,0,0,113,FALSE,FALSE
1,1,2015,6,35,1.022,1,1,0,0,149,FALSE,FALSE
1,2,2018,7,36,0.8548,4,3,1,1,186,FALSE,FALSE
0,3,2019,6,10,0.7069,0,0,0,1,196,FALSE,FALSE
0,1,2019,6,105,0.9132,1,6,1,0,349,TRUE,FALSE
0,0,2009,4,3,0.9724,0,0,0,0,50,TRUE,FALSE
0,0,2013,8,55,0.9107,0,0,0,0,83,FALSE,FALSE
1,0,2013,6,32,1.0239,0,0,0,0,124,FALSE,FALSE
0,1,2019,6,71,0.8974,1,3,0,0,196,FALSE,FALSE
0,1,2019,6,51,1.1248,6,1,1,0,349,TRUE,FALSE
0,0,2019,6,104,1.1224,3,1,0,0,196,FALSE,FALSE
1,1,2014,2,20,1,0,0,0,0,108,TRUE,FALSE
1,2,2014,10,7,0.9337,0,0,0,0,117,TRUE,FALSE
1,3,2017,2,27,0.9215,0,1,1,0,145,TRUE,FALSE
0,4,2019,1,22,0.8731,1,0,1,0,168,TRUE,FALSE
1,0,2013,5,31,0.9466,0,0,0,0,123,FALSE,FALSE
1,1,2014,1,7,0.9288,0,0,0,0,132,FALSE,FALSE
1,2,2016,3,25,1.0686,2,0,0,0,158,FALSE,FALSE
1,3,2018,6,26,0.9097,3,0,0,0,185,FALSE,FALSE
0,4,2019,6,11,0.7752,0,0,0,0,196,FALSE,FALSE
0,0,2010,7,18,0.9724,0,0,0,0,45,FALSE,FALSE
1,0,2013,6,32,1.1718,0,0,0,0,124,FALSE,FALSE
0,1,2014,10,15,1.0727,0,0,0,0,140,FALSE,FALSE
1,1,2010,10,1,0.9176,0,0,0,0,49,FALSE,FALSE
0,2,2013,8,33,1.0181,0,0,0,0,83,FALSE,FALSE
1,0,2016,3,65,1.0686,1,0,0,0,158,FALSE,FALSE
0,1,2019,6,38,0.9642,1,0,0,0,196,FALSE,FALSE
0,0,2019,4,123,1.0666,6,0,2,0,171,TRUE,FALSE
0,0,2019,6,104,0.9727,1,3,1,0,196,FALSE,FALSE
1,1,2010,11,2,0.9176,0,0,0,0,50,FALSE,FALSE
0,2,2013,8,32,1.0181,0,0,0,0,83,FALSE,FALSE
0,0,2019,6,104,0.8622,11,1,0,0,196,FALSE,TRUE
0,0,2010,11,22,0.9724,0,0,0,1,69,TRUE,FALSE
0,0,2010,7,18,0.9724,0,0,0,0,45,FALSE,FALSE
0,0,2019,6,104,0.9214,8,2,0,0,196,FALSE,TRUE
0,1,2016,11,28,0.9124,0,0,1,0,142,TRUE,FALSE
0,0,2019,6,104,0.9794,9,3,1,0,196,FALSE,TRUE
1,1,2012,10,6,0.9214,0,0,0,1,270,TRUE,FALSE
0,2,2019,6,79,0.8752,4,2,0,1,349,TRUE,FALSE
0,0,2014,9,68,1.0247,0,0,0,0,115,TRUE,FALSE
0,0,2010,7,18,0.9724,0,0,0,0,45,FALSE,FALSE
1,0,2017,1,75,0.9164,2,0,0,0,168,FALSE,TRUE
0,1,2019,6,28,1.0797,6,2,0,0,196,FALSE,TRUE
0,0,2019,6,104,1.0623,4,1,0,0,196,FALSE,TRUE
0,1,2013,8,22,1.0397,0,0,0,0,83,FALSE,FALSE
1,0,2011,10,12,0.9713,0,0,0,0,104,FALSE,FALSE
0,1,2019,1,86,0.9309,5,1,2,0,190,FALSE,FALSE
0,0,2009,11,10,0.9724,0,0,0,0,57,TRUE,FALSE
0,0,2013,9,35,1.0177,0,0,0,0,126,FALSE,FALSE
0,0,2009,2,1,0.9724,0,0,0,0,225,TRUE,FALSE
0,0,2013,8,55,1.0799,0,0,0,0,88,FALSE,FALSE
0,0,2013,9,35,1.0163,0,0,0,0,126,FALSE,FALSE
0,0,2013,8,55,1.139,0,0,0,0,88,FALSE,FALSE
0,0,2014,1,39,0.9649,0,0,0,0,129,FALSE,TRUE
0,0,2016,3,65,0.8491,0,0,0,0,156,FALSE,FALSE
0,0,2013,8,55,1.2539,0,0,0,0,88,FALSE,FALSE
1,0,2012,7,21,1.0532,0,0,0,0,113,FALSE,TRUE
0,1,2017,10,62,0.9415,4,0,0,0,175,FALSE,TRUE
0,0,2014,4,63,0.9585,0,0,0,0,110,FALSE,FALSE
0,0,2013,2,49,0.9385,0,0,0,0,70,FALSE,FALSE
0,1,2013,8,15,1.0552,0,0,0,0,77,FALSE,FALSE
0,0,2013,9,35,0.9662,0,0,0,0,114,FALSE,FALSE
1,0,2011,2,8,1.0884,0,0,0,0,1,TRUE,FALSE
0,1,2016,11,68,1.0168,2,0,6,0,319,TRUE,FALSE
0,0,2013,8,55,0.9799,0,0,0,0,88,FALSE,FALSE
0,0,2019,6,104,0.9715,12,10,1,0,194,FALSE,TRUE
0,1,2013,8,35,1.0552,0,0,0,0,88,FALSE,FALSE
0,1,2019,6,53,1.2514,7,6,3,1,349,TRUE,FALSE
0,0,2013,8,55,1.0996,0,0,0,0,88,FALSE,FALSE
0,0,2019,6,104,1.1883,16,0,0,0,193,FALSE,TRUE
0,1,2014,1,41,0.9865,0,0,0,0,107,TRUE,FALSE
0,0,2012,1,15,0.9724,0,0,0,0,104,FALSE,TRUE
1,1,2015,4,34,0.8944,0,0,1,1,300,TRUE,FALSE
1,2,2019,5,48,0.9563,1,0,0,1,348,TRUE,FALSE
0,3,2019,6,0,0.9,0,0,0,1,349,TRUE,FALSE
0,0,2010,2,13,0.9724,0,0,0,0,45,FALSE,FALSE
0,0,2009,10,9,0.9724,0,0,0,0,433,FALSE,TRUE
0,0,2013,8,34,0.7858,0,0,0,0,123,FALSE,TRUE
0,1,2013,8,24,0.9357,0,0,0,0,88,FALSE,FALSE
1,0,2011,12,14,0.7924,0,0,0,0,104,FALSE,TRUE
0,1,2012,7,6,0.7924,0,0,0,0,110,FALSE,TRUE
0,0,2009,4,3,0.9724,0,0,0,1,227,TRUE,FALSE
0,0,2019,6,104,1.1316,17,0,2,0,193,FALSE,TRUE
1,0,2011,12,14,0.7611,0,0,0,0,104,FALSE,TRUE
0,1,2019,6,89,0.8136,14,2,0,0,193,FALSE,TRUE
1,0,2013,4,30,1.0034,0,0,0,0,120,FALSE,TRUE
0,1,2019,6,73,0.8383,8,1,0,0,193,FALSE,TRUE
0,1,2017,6,34,0.9043,2,3,0,1,316,TRUE,FALSE
0,0,2014,2,40,1.0093,0,0,0,0,129,FALSE,FALSE
0,0,2015,6,56,0.979,0,0,0,0,145,FALSE,FALSE
0,1,2019,6,86,0.9984,3,2,3,0,345,TRUE,FALSE
1,0,2012,9,23,1.0391,0,0,0,0,82,FALSE,FALSE
0,1,2013,9,11,0.9694,0,0,0,0,94,FALSE,FALSE
0,0,2013,9,35,1.0477,0,0,0,0,93,FALSE,FALSE
0,0,2010,4,15,0.9724,0,0,0,0,46,FALSE,FALSE
1,0,2010,11,1,0.6948,0,0,0,0,3,FALSE,FALSE
1,1,2013,8,32,0.943,0,0,0,0,198,FALSE,FALSE
0,2,2016,5,32,0.6135,0,1,0,0,230,FALSE,FALSE
0,0,2009,7,6,0.9724,0,0,0,0,229,TRUE,FALSE
1,0,2012,7,21,1.0522,0,0,0,0,111,FALSE,TRUE
1,1,2014,3,19,0.9778,0,0,0,0,130,FALSE,TRUE
0,2,2019,6,62,0.9889,1,0,0,0,193,FALSE,TRUE
1,0,2012,2,16,0.9574,0,0,0,0,106,FALSE,FALSE
1,1,2015,6,39,1.0956,0,0,0,0,146,FALSE,FALSE
0,2,2019,6,47,0.9411,2,3,0,1,193,FALSE,FALSE
1,0,2011,5,7,1.0307,0,0,0,0,9,FALSE,FALSE
0,1,2015,1,43,1.1678,0,0,0,0,139,FALSE,FALSE
0,0,2010,7,18,0.9724,0,0,0,0,45,FALSE,FALSE
1,0,2012,1,15,0.9215,0,0,0,0,57,FALSE,FALSE
0,1,2019,6,88,0.9989,8,0,2,0,193,FALSE,FALSE
1,0,2012,1,15,0.9428,0,0,0,0,105,FALSE,FALSE
0,1,2015,12,46,1.0785,5,0,3,0,151,FALSE,FALSE
0,0,2019,6,104,1.0151,9,4,0,0,193,FALSE,TRUE
0,0,2010,3,14,0.9724,0,0,0,0,45,FALSE,FALSE
1,0,2017,1,75,0.9507,2,1,0,0,165,FALSE,TRUE
0,1,2019,6,28,0.9803,6,0,0,0,193,FALSE,TRUE
0,0,2017,5,79,0.934,2,1,0,0,167,FALSE,TRUE
0,0,2016,5,88,1.0177,3,0,1,0,313,TRUE,FALSE
1,0,2012,6,20,0.9169,0,0,0,0,109,FALSE,FALSE
1,1,2016,8,49,1.0248,1,0,0,0,159,FALSE,FALSE
0,2,2019,6,33,0.9127,0,1,0,0,192,FALSE,FALSE
1,0,2012,2,16,0.9752,0,0,0,0,105,FALSE,FALSE
1,1,2016,2,47,1.0758,1,0,0,0,153,FALSE,FALSE
0,2,2019,6,39,0.8911,3,4,1,1,192,FALSE,FALSE
0,0,2012,7,42,1.0595,0,0,0,0,72,FALSE,FALSE
0,0,2019,6,104,0.9525,1,2,1,1,192,FALSE,TRUE
0,0,2009,5,4,0.9724,0,0,0,0,35,FALSE,FALSE
0,0,2013,9,35,0.9706,0,0,0,0,92,FALSE,FALSE
1,1,2011,5,15,0.7923,0,0,0,0,246,TRUE,FALSE
1,2,2012,6,12,0.8772,0,0,0,0,259,TRUE,FALSE
1,3,2015,9,38,0.8959,1,0,1,1,298,TRUE,FALSE
0,4,2019,6,44,0.971,9,1,1,0,342,TRUE,FALSE
0,0,2013,8,55,1.0729,0,0,0,0,87,FALSE,FALSE
0,0,2011,9,11,0.9724,0,0,0,0,99,FALSE,TRUE
0,1,2013,8,33,0.9297,0,0,0,0,87,FALSE,FALSE
1,0,2012,7,21,0.9608,0,0,0,0,109,FALSE,TRUE
0,1,2019,6,82,1.0398,6,0,0,0,191,FALSE,TRUE
0,0,2011,7,30,0.9724,0,0,0,0,254,TRUE,FALSE
0,0,2009,10,9,0.9724,0,0,0,0,40,FALSE,FALSE
0,0,2019,6,104,0.9265,8,0,0,0,190,FALSE,TRUE
0,1,2019,6,52,0.9062,3,1,2,0,349,TRUE,FALSE
1,1,2016,3,49,1.3341,1,0,0,0,51,FALSE,FALSE
0,2,2019,6,38,1.1663,4,4,1,0,89,FALSE,FALSE
1,0,2016,2,64,1.1294,5,0,0,1,151,FALSE,TRUE
0,1,2019,6,39,1.1889,1,2,0,1,190,FALSE,TRUE
0,0,2009,4,3,0.9724,0,0,0,0,11,FALSE,TRUE
0,1,2013,8,30,0.9982,0,0,0,0,87,FALSE,FALSE
1,0,2015,9,59,0.931,0,1,0,0,147,FALSE,FALSE
0,1,2019,6,44,0.7725,1,3,0,0,191,FALSE,FALSE
0,1,2013,8,29,0.9617,0,0,0,0,87,FALSE,FALSE
1,0,2016,2,64,0.9211,1,0,0,0,152,FALSE,TRUE
0,1,2019,6,39,1.0247,1,0,0,0,191,FALSE,TRUE
0,0,2013,8,55,0.9373,0,0,0,0,87,FALSE,FALSE
1,0,2019,4,102,1.0907,5,0,0,0,190,FALSE,TRUE
0,1,2019,6,1,0.8992,0,0,0,0,191,FALSE,TRUE
1,0,2013,1,27,0.5094,0,0,0,0,115,FALSE,FALSE
0,1,2013,9,7,0.552,0,0,0,0,122,FALSE,FALSE
0,0,2019,6,125,0.9826,5,3,2,0,349,TRUE,FALSE
0,0,2013,1,48,0.9917,0,0,0,0,77,FALSE,FALSE
0,0,2013,4,30,0.9154,0,0,0,0,117,FALSE,TRUE
0,1,2013,8,51,0.8955,0,0,0,0,86,FALSE,FALSE
1,0,2016,1,63,0.9956,2,1,0,1,151,FALSE,TRUE
0,1,2019,6,40,0.9188,30,8,0,0,191,FALSE,TRUE
0,1,2014,1,27,0.9697,0,0,0,0,284,TRUE,FALSE
0,0,2009,11,10,0.9724,0,0,0,0,40,FALSE,FALSE
1,0,2017,10,84,1.0128,4,0,0,0,172,FALSE,TRUE
0,1,2019,6,19,1.0275,4,0,0,0,191,FALSE,TRUE
0,0,2019,6,125,1.0318,7,2,8,0,349,TRUE,FALSE
1,0,2011,5,7,0.866,0,0,0,0,9,FALSE,TRUE
0,1,2019,6,96,0.9858,9,3,2,0,191,FALSE,TRUE
0,0,2010,4,15,0.9724,0,0,0,0,45,FALSE,FALSE
0,0,2019,6,125,1.109,4,1,3,0,349,TRUE,FALSE
0,0,2019,5,124,0.9201,4,0,8,1,348,TRUE,FALSE
0,0,2010,4,15,0.9724,0,0,0,0,45,FALSE,FALSE
0,0,2014,7,45,0.9339,0,0,0,0,131,FALSE,TRUE
0,0,2013,9,35,0.944,0,0,0,0,121,FALSE,TRUE
0,0,2009,10,9,0.9724,0,0,0,0,432,FALSE,TRUE
0,0,2017,9,82,1.032,4,3,2,0,168,TRUE,FALSE
0,0,2010,1,12,0.9724,0,0,0,0,42,FALSE,FALSE
1,0,2011,8,10,0.9724,0,0,0,0,12,FALSE,TRUE
0,1,2011,10,1,0.9724,0,0,0,0,97,FALSE,TRUE
0,1,2013,8,42,1.0774,0,0,0,0,86,FALSE,FALSE
0,0,2013,10,36,0.9959,0,0,0,0,120,FALSE,TRUE
1,0,2012,7,21,1.1257,0,0,0,0,107,FALSE,TRUE
0,1,2019,6,82,1.0843,11,1,0,0,189,FALSE,TRUE
0,0,2019,6,125,1.035,10,1,5,0,342,TRUE,FALSE
1,0,2017,6,80,1.0455,0,0,0,0,166,FALSE,FALSE
0,1,2019,6,23,0.9159,2,0,0,0,189,FALSE,FALSE
1,0,2012,5,19,1.0212,0,0,0,0,105,FALSE,FALSE
0,1,2019,6,84,0.977,4,1,1,0,189,FALSE,FALSE
0,0,2019,6,104,1.1867,12,2,0,0,189,FALSE,TRUE
1,0,2012,1,15,0.9457,0,0,0,0,101,FALSE,FALSE
0,1,2019,6,88,0.9459,2,3,0,0,189,FALSE,FALSE
0,0,2009,2,1,0.9724,0,0,0,0,224,TRUE,FALSE
0,1,2013,8,39,1.0842,0,0,0,0,66,FALSE,FALSE
0,0,2011,2,4,0.9724,0,0,0,0,89,FALSE,TRUE
0,0,2009,2,1,0.9724,0,0,0,0,224,TRUE,FALSE
0,0,2013,8,55,0.5476,0,0,0,0,85,FALSE,FALSE
1,0,2011,5,7,0.9521,0,0,0,0,9,FALSE,FALSE
0,1,2019,6,96,0.8939,1,2,0,0,189,FALSE,FALSE
1,0,2012,9,23,1.1437,0,0,0,0,108,FALSE,FALSE
0,1,2019,6,80,1.0193,7,0,4,0,189,FALSE,FALSE
0,0,2010,1,12,0.9724,0,0,0,0,36,FALSE,FALSE
1,0,2012,9,23,0.8577,0,0,0,0,108,FALSE,FALSE
0,1,2019,6,80,1.007,1,1,0,0,189,FALSE,FALSE
1,0,2017,6,80,0.9513,9,2,1,0,166,TRUE,FALSE
0,1,2019,6,23,0.9396,5,2,0,1,189,TRUE,FALSE
0,1,2013,8,33,1.0338,0,0,0,0,80,FALSE,FALSE
0,0,2014,12,50,1.1301,0,0,0,0,135,FALSE,FALSE
0,0,2010,1,12,0.9724,0,0,0,0,36,FALSE,FALSE
0,0,2013,4,51,1.1244,0,0,0,0,490,FALSE,TRUE
1,0,2011,2,4,0.9595,0,0,0,0,6,FALSE,FALSE
0,1,2019,6,99,1.018,9,0,0,0,189,FALSE,FALSE
0,0,2010,4,15,0.9724,0,0,0,0,39,FALSE,FALSE
0,0,2019,6,6,0.9248,0,0,1,0,6,TRUE,FALSE
0,0,2015,11,61,1.0217,7,1,3,0,146,FALSE,TRUE
1,1,2010,10,9,0.9176,0,0,0,0,46,FALSE,FALSE
0,2,2013,8,33,1.0338,0,0,0,0,80,FALSE,FALSE
0,0,2019,6,104,0.847,4,0,0,0,189,FALSE,TRUE
0,0,2019,6,104,0.9073,7,3,0,0,189,FALSE,TRUE
0,0,2019,6,125,0.9571,8,0,5,0,348,TRUE,FALSE
0,0,2010,1,12,0.9724,0,0,0,0,36,FALSE,FALSE
0,0,2019,6,104,1.0931,9,1,0,1,188,FALSE,TRUE
0,1,2014,11,41,0.9339,1,1,0,0,293,TRUE,FALSE
0,0,2013,8,55,1.0552,0,0,0,0,80,FALSE,FALSE
0,0,2019,6,104,0.8908,5,1,0,0,192,FALSE,TRUE
1,0,2011,5,7,0.9463,0,0,0,0,9,FALSE,FALSE
1,1,2015,7,49,1.1026,0,0,0,1,142,FALSE,FALSE
0,2,2019,6,46,0.997,1,1,1,1,188,FALSE,FALSE
0,0,2009,7,6,0.9724,0,0,0,0,229,TRUE,FALSE
0,1,2013,8,15,1.0552,0,0,0,0,80,FALSE,FALSE
0,1,2019,6,75,1.0109,12,0,1,1,348,TRUE,FALSE
1,0,2011,8,10,1.0063,0,0,0,0,12,FALSE,TRUE
0,1,2012,12,15,1.0063,0,0,0,0,110,FALSE,TRUE
0,0,2010,1,12,0.9724,0,0,0,0,36,FALSE,FALSE
1,0,2013,3,29,1.0082,0,0,0,0,90,FALSE,FALSE
0,1,2013,9,5,0.913,0,0,0,0,96,FALSE,FALSE
0,0,2017,4,78,1.0097,6,1,0,0,162,FALSE,TRUE
0,0,2019,5,124,0.9818,9,1,1,1,347,TRUE,FALSE
0,1,2013,8,53,1.0552,0,0,0,0,80,FALSE,FALSE
0,0,2019,6,104,0.9484,4,0,2,0,188,FALSE,TRUE
0,1,2014,1,29,0.9463,0,0,0,0,237,TRUE,FALSE
1,0,2011,12,14,0.8718,0,0,0,0,99,FALSE,TRUE
0,1,2019,6,89,0.9252,22,1,0,0,188,FALSE,TRUE
1,0,2011,5,7,0.9614,0,0,0,0,9,FALSE,FALSE
0,1,2019,6,96,0.9787,2,1,1,0,187,FALSE,FALSE
1,1,2015,10,61,1.0909,0,1,0,0,110,FALSE,FALSE
1,2,2018,10,35,0.9574,7,1,4,0,146,TRUE,FALSE
0,3,2019,6,7,0.9208,1,1,1,0,153,TRUE,FALSE
1,0,2012,2,16,0.9761,0,0,0,0,100,FALSE,FALSE
0,1,2019,6,87,1.0642,14,4,6,0,178,FALSE,FALSE
0,1,2013,8,41,0.9456,0,0,0,0,84,FALSE,FALSE
1,0,2013,4,30,1.0823,0,0,0,0,113,FALSE,TRUE
0,1,2019,6,73,0.9281,13,1,0,0,186,FALSE,TRUE
1,0,2012,2,16,0.9871,0,0,0,0,100,FALSE,FALSE
1,1,2017,12,69,1.0603,5,6,2,0,169,FALSE,FALSE
0,2,2019,6,17,0.8308,3,0,4,0,187,FALSE,FALSE
1,0,2015,6,56,1.0516,1,0,0,0,140,FALSE,FALSE
0,1,2019,6,47,0.9426,3,2,0,1,187,FALSE,FALSE
1,0,2015,6,56,1.1058,4,1,0,0,140,FALSE,TRUE
1,1,2015,8,1,0.8826,0,0,0,0,142,FALSE,TRUE
0,2,2019,6,45,0.9321,3,1,0,1,187,FALSE,TRUE
0,0,2010,3,14,0.9724,0,0,0,0,36,FALSE,FALSE
0,0,2019,6,104,1.0996,3,0,0,0,187,FALSE,FALSE
1,1,2012,5,37,0.9652,0,0,0,0,88,TRUE,FALSE
1,2,2016,4,46,0.9411,4,0,2,1,135,TRUE,FALSE
1,3,2017,4,11,0.9143,2,0,2,0,147,TRUE,FALSE
0,4,2019,6,25,1,8,2,0,0,172,TRUE,FALSE
0,0,2010,2,13,0.9724,0,0,0,0,36,FALSE,FALSE
0,0,2015,1,51,0.5659,0,0,0,0,132,FALSE,TRUE
0,0,2017,5,79,1.0172,0,0,0,0,158,FALSE,FALSE
0,0,2016,2,69,1.013,1,2,1,1,122,FALSE,TRUE
0,0,2009,10,9,0.9724,0,0,0,0,32,FALSE,FALSE
1,0,2012,7,21,1.0071,0,0,0,0,104,FALSE,TRUE
0,1,2019,6,82,1.1501,13,0,0,0,186,FALSE,TRUE
1,0,2011,9,11,0.7549,0,0,0,0,11,FALSE,TRUE
1,1,2018,12,83,1.0081,8,10,2,1,123,FALSE,TRUE
0,2,2019,6,5,0.8723,0,1,1,1,129,FALSE,TRUE
1,0,2011,8,10,0.8826,0,0,0,0,12,FALSE,TRUE
1,1,2013,5,20,1.3223,0,0,0,0,113,FALSE,TRUE
1,2,2015,6,24,1.1358,7,0,6,0,139,FALSE,TRUE
0,3,2019,6,47,1.0276,22,0,2,0,186,FALSE,TRUE
1,0,2017,3,77,1.1898,0,1,0,0,160,FALSE,TRUE
0,1,2019,6,26,1.0027,1,2,1,0,186,FALSE,TRUE
1,0,2011,11,13,0.5118,0,0,0,0,96,FALSE,TRUE
1,1,2016,10,58,1.0979,0,2,0,1,155,FALSE,TRUE
0,2,2019,6,31,0.9195,1,1,1,1,186,FALSE,TRUE
0,0,2019,6,125,0.5213,11,0,3,0,348,TRUE,FALSE
0,0,2019,6,104,1.0982,0,2,0,0,186,FALSE,TRUE
0,0,2016,11,94,0.9664,3,0,5,0,136,TRUE,FALSE
0,0,2011,10,12,0.9724,0,0,0,0,94,FALSE,TRUE
0,0,2015,1,13,0.9703,0,0,0,0,13,FALSE,TRUE
1,0,2012,6,11,1.05,0,0,0,0,9,FALSE,TRUE
0,1,2014,3,20,0.7467,0,0,0,0,28,FALSE,TRUE
1,0,2011,8,10,0.9075,0,0,0,0,12,FALSE,TRUE
1,1,2014,4,31,0.9477,0,0,0,0,125,FALSE,TRUE
1,2,2017,3,34,0.9258,4,0,0,0,160,FALSE,TRUE
0,3,2019,6,26,0.9361,2,0,0,0,186,FALSE,TRUE
1,0,2013,5,31,1.2978,0,0,0,0,112,FALSE,FALSE
0,1,2013,9,3,1.107,0,0,0,0,116,FALSE,FALSE
1,1,2015,1,42,0.9861,0,0,1,0,114,TRUE,FALSE
1,2,2016,10,20,1.0137,13,0,2,0,135,TRUE,FALSE
1,3,2017,10,11,0.862,4,2,1,0,147,TRUE,FALSE
0,4,2019,6,19,0.8291,10,1,0,0,166,TRUE,FALSE
0,0,2010,2,13,0.9724,0,0,0,0,36,FALSE,FALSE
1,0,2012,4,18,0.9662,0,0,0,0,100,FALSE,FALSE
0,1,2013,9,16,0.9382,0,0,0,0,116,FALSE,FALSE
1,0,2013,3,29,1.0067,0,0,0,0,110,FALSE,FALSE
0,1,2019,6,74,0.9687,0,1,0,0,185,FALSE,FALSE
0,1,2013,8,23,0.8855,0,0,0,0,84,FALSE,FALSE
0,0,2014,12,12,0.9703,0,0,0,0,12,FALSE,TRUE
0,0,2019,4,123,1.0507,3,0,1,0,347,TRUE,FALSE
1,0,2016,2,26,0.969,8,0,5,0,27,FALSE,TRUE
0,1,2017,1,10,0.8626,4,0,1,0,37,FALSE,TRUE
0,0,2019,6,104,0.8689,3,0,0,0,185,FALSE,FALSE
0,0,2019,6,104,0.9865,6,1,4,0,185,FALSE,FALSE
1,1,2012,10,25,0.9035,0,0,0,1,269,TRUE,FALSE
0,2,2019,6,79,0.8752,8,1,0,1,348,TRUE,FALSE
0,0,2009,4,3,0.9724,0,0,0,0,51,TRUE,FALSE
0,0,2012,5,19,0.9383,0,0,0,0,100,FALSE,TRUE
1,0,2014,4,42,0.8353,0,0,0,0,124,FALSE,TRUE
0,1,2019,6,61,0.9588,6,0,0,0,185,FALSE,TRUE
1,0,2013,12,38,0.9327,0,0,0,0,119,FALSE,FALSE
0,1,2019,6,65,0.8209,3,0,1,0,185,FALSE,FALSE
0,0,2010,2,13,0.9724,0,0,0,0,36,FALSE,FALSE
0,0,2016,8,70,1.0706,0,0,0,0,151,FALSE,FALSE
0,0,2009,2,1,0.9724,0,0,0,0,48,TRUE,FALSE
0,1,2013,8,26,1.0785,0,0,0,0,79,FALSE,FALSE
1,0,2011,12,14,0.9207,0,0,0,0,96,FALSE,TRUE
0,1,2019,6,89,1.1785,5,4,0,1,185,FALSE,TRUE
0,1,2019,6,83,1.0498,2,0,3,1,343,TRUE,FALSE
0,0,2019,6,104,1.0549,11,2,0,1,185,FALSE,TRUE
0,0,2009,2,1,0.9724,0,0,0,0,48,TRUE,FALSE
1,0,2013,6,32,1.0958,0,0,0,0,113,FALSE,FALSE
0,1,2015,7,24,1.0648,0,0,0,0,139,FALSE,FALSE
0,0,2010,2,13,0.9724,0,0,0,0,36,FALSE,FALSE
1,0,2013,4,30,1.0938,0,0,0,0,112,FALSE,TRUE
0,1,2019,6,73,0.9293,5,1,0,0,185,FALSE,TRUE
0,0,2010,2,13,0.9724,0,0,0,0,36,FALSE,FALSE
0,0,2019,6,104,1.0401,2,0,1,0,185,FALSE,TRUE
1,1,2014,8,50,1.0101,1,0,0,0,115,TRUE,FALSE
1,2,2017,8,35,0.9255,2,0,1,0,151,TRUE,FALSE
0,3,2019,6,21,0.855,4,0,5,1,172,TRUE,FALSE
0,0,2013,3,50,1,0,0,0,0,273,TRUE,FALSE
0,0,2010,5,16,0.9724,0,0,0,0,39,FALSE,FALSE
1,0,2011,8,10,1.1556,0,0,0,0,12,FALSE,TRUE
1,1,2014,3,30,1.097,0,0,0,0,122,FALSE,TRUE
0,2,2019,6,62,1.0161,3,1,1,0,185,FALSE,TRUE
0,0,2009,3,2,0.9724,0,0,0,1,224,TRUE,FALSE
0,0,2019,6,125,0.981,8,0,2,0,172,TRUE,FALSE
1,0,2011,8,10,1.0743,0,0,0,0,12,FALSE,TRUE
0,1,2012,11,14,1.0743,0,0,0,0,106,FALSE,TRUE
1,1,2018,3,66,0.9927,8,2,0,0,157,TRUE,FALSE
1,2,2019,3,11,0.8722,1,0,0,0,169,TRUE,FALSE
0,3,2019,6,2,0.9553,1,0,0,1,172,TRUE,FALSE
0,0,2010,2,13,0.9724,0,0,0,0,36,FALSE,FALSE
1,0,2017,3,77,0.8744,6,0,0,0,159,FALSE,TRUE
0,1,2019,6,26,0.9507,2,0,0,0,185,FALSE,TRUE
0,1,2019,6,81,0.95,12,2,3,0,348,TRUE,FALSE
0,0,2010,6,17,0.9724,0,0,0,0,45,FALSE,FALSE
0,0,2019,6,125,1.0275,11,1,5,0,348,TRUE,FALSE
0,0,2009,4,3,0.9724,0,0,0,0,50,TRUE,FALSE
0,1,2013,8,52,0.9249,0,0,0,0,84,FALSE,FALSE
1,0,2012,4,18,0.8625,0,0,0,0,99,FALSE,FALSE
0,1,2013,9,16,0.8388,0,0,0,0,115,FALSE,FALSE
0,0,2009,10,9,0.9724,0,0,0,0,57,TRUE,FALSE
1,1,2012,12,2,1.0413,0,0,0,0,75,FALSE,FALSE
0,2,2013,8,7,0.8793,0,0,0,0,84,FALSE,FALSE
1,0,2014,1,39,1.0545,0,0,0,1,120,FALSE,FALSE
1,1,2015,9,19,0.9965,0,1,0,1,140,FALSE,FALSE
0,2,2019,6,44,0.7869,4,4,2,1,184,FALSE,FALSE
1,1,2018,8,36,1.2414,2,4,2,1,339,TRUE,FALSE
0,2,2019,6,9,1.111,1,1,0,1,348,TRUE,FALSE
0,0,2011,6,29,0.9724,0,0,0,0,52,FALSE,FALSE
1,0,2013,6,32,1.0038,0,0,0,0,112,FALSE,FALSE
0,1,2019,6,71,0.9914,7,0,0,0,184,FALSE,FALSE
